InvoiceId,CustomerId,Customer_Name,Country,InvoiceDate,Year,Month,TrackId,Track_Name,Genre,Album,Artist,Quantity,UnitPrice,Revenue
334,39,Camille Bernard,France,2025-01-07 00:00:00,2025,01,602,'Round Midnight,Jazz,The Essential Miles Davis [Disc 1],Miles Davis,1,0.99,0.99
334,39,Camille Bernard,France,2025-01-07 00:00:00,2025,01,611,E.S.P.,Jazz,The Essential Miles Davis [Disc 2],Miles Davis,1,0.99,0.99
335,53,Phil Hughes,United Kingdom,2025-01-15 00:00:00,2025,01,625,Blue Rythm Fantasy,Jazz,Up An' Atom,Gene Krupa,1,0.99,0.99
336,54,Steve Murray,United Kingdom,2025-01-28 00:00:00,2025,01,626,Drum Boogie,Jazz,Up An' Atom,Gene Krupa,1,0.99,0.99
336,54,Steve Murray,United Kingdom,2025-01-28 00:00:00,2025,01,627,Let Me Off Uptown,Jazz,Up An' Atom,Gene Krupa,1,0.99,0.99
337,56,Diego Gutiérrez,Argentina,2025-01-28 00:00:00,2025,01,629,Opus No.1,Jazz,Up An' Atom,Gene Krupa,1,0.99,0.99
337,56,Diego Gutiérrez,Argentina,2025-01-28 00:00:00,2025,01,631,How High The Moon,Jazz,Up An' Atom,Gene Krupa,1,0.99,0.99
338,58,Manoj Pareek,India,2025-01-29 00:00:00,2025,01,633,Up An' Atom,Jazz,Up An' Atom,Gene Krupa,1,0.99,0.99
338,58,Manoj Pareek,India,2025-01-29 00:00:00,2025,01,635,Lemon Drop,Jazz,Up An' Atom,Gene Krupa,1,0.99,0.99
338,58,Manoj Pareek,India,2025-01-29 00:00:00,2025,01,637,Overtime,Jazz,Up An' Atom,Gene Krupa,1,0.99,0.99
338,58,Manoj Pareek,India,2025-01-29 00:00:00,2025,01,639,Don't Take Your Love From Me,Jazz,Up An' Atom,Gene Krupa,1,0.99,0.99
339,3,François Tremblay,Canada,2025-01-30 00:00:00,2025,01,643,Jungle Drums,Jazz,Up An' Atom,Gene Krupa,1,0.99,0.99
339,3,François Tremblay,Canada,2025-01-30 00:00:00,2025,01,647,Pot-Pourri N.º 4,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,1,0.99,0.99
339,3,François Tremblay,Canada,2025-01-30 00:00:00,2025,01,651,Pot-Pourri N.º 5,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,1,0.99,0.99
339,3,François Tremblay,Canada,2025-01-30 00:00:00,2025,01,655,Por Que Será,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,1,0.99,0.99
339,3,François Tremblay,Canada,2025-01-30 00:00:00,2025,01,659,Samba Em Prelúdio,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,1,0.99,0.99
339,3,François Tremblay,Canada,2025-01-30 00:00:00,2025,01,663,Chão de Giz (Elba Ramalho),Latin,Vozes do MPB,Various Artists,1,0.99,0.99
340,9,Kara Nielsen,Denmark,2025-02-02 00:00:00,2025,02,669,Caçador de Mim (Sá & Guarabyra),Latin,Vozes do MPB,Various Artists,1,0.99,0.99
340,9,Kara Nielsen,Denmark,2025-02-02 00:00:00,2025,02,675,Susie Q,Rock,"Chronicle, Vol. 1",Creedence Clearwater Revival,1,0.99,0.99
340,9,Kara Nielsen,Denmark,2025-02-02 00:00:00,2025,02,681,Commotion,Rock,"Chronicle, Vol. 1",Creedence Clearwater Revival,1,0.99,0.99
340,9,Kara Nielsen,Denmark,2025-02-02 00:00:00,2025,02,687,Run Through The Jungle,Rock,"Chronicle, Vol. 1",Creedence Clearwater Revival,1,0.99,0.99
340,9,Kara Nielsen,Denmark,2025-02-02 00:00:00,2025,02,693,Sweet Hitch-Hiker,Rock,"Chronicle, Vol. 1",Creedence Clearwater Revival,1,0.99,0.99
340,9,Kara Nielsen,Denmark,2025-02-02 00:00:00,2025,02,699,Tombstone Shadow,Rock,"Chronicle, Vol. 2",Creedence Clearwater Revival,1,0.99,0.99
340,9,Kara Nielsen,Denmark,2025-02-02 00:00:00,2025,02,705,The Midnight Special,Rock,"Chronicle, Vol. 2",Creedence Clearwater Revival,1,0.99,0.99
340,9,Kara Nielsen,Denmark,2025-02-02 00:00:00,2025,02,711,Molina,Rock,"Chronicle, Vol. 2",Creedence Clearwater Revival,1,0.99,0.99
340,9,Kara Nielsen,Denmark,2025-02-02 00:00:00,2025,02,717,Eu Sou Neguinha (Ao Vivo),Latin,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,1,0.99,0.99
341,18,Michelle Brooks,USA,2025-02-07 00:00:00,2025,02,726,Palavras Ao Vento,Latin,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,1,0.99,0.99
341,18,Michelle Brooks,USA,2025-02-07 00:00:00,2025,02,735,Metrô. Linha 743,Latin,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,1,0.99,0.99
341,18,Michelle Brooks,USA,2025-02-07 00:00:00,2025,02,744,Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos),Latin,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,1,0.99,0.99
341,18,Michelle Brooks,USA,2025-02-07 00:00:00,2025,02,753,You Keep On Moving,Rock,Come Taste The Band,Deep Purple,1,0.99,0.99
341,18,Michelle Brooks,USA,2025-02-07 00:00:00,2025,02,762,No No No,Rock,Fireball,Deep Purple,1,0.99,0.99
341,18,Michelle Brooks,USA,2025-02-07 00:00:00,2025,02,771,Nobody's Home,Rock,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Deep Purple,1,0.99,0.99
341,18,Michelle Brooks,USA,2025-02-07 00:00:00,2025,02,780,Maybe I'm A Leo,Rock,Machine Head,Deep Purple,1,0.99,0.99
341,18,Michelle Brooks,USA,2025-02-07 00:00:00,2025,02,789,Sometimes I Feel Like Screaming,Rock,Purpendicular,Deep Purple,1,0.99,0.99
341,18,Michelle Brooks,USA,2025-02-07 00:00:00,2025,02,798,King Of Dreams,Rock,Slaves And Masters,Deep Purple,1,0.99,0.99
341,18,Michelle Brooks,USA,2025-02-07 00:00:00,2025,02,807,Stormbringer,Rock,Stormbringer,Deep Purple,1,0.99,0.99
341,18,Michelle Brooks,USA,2025-02-07 00:00:00,2025,02,816,The Battle Rages On,Rock,The Battle Rages On,Deep Purple,1,0.99,0.99
341,18,Michelle Brooks,USA,2025-02-07 00:00:00,2025,02,825,One Man's Meat,Rock,The Battle Rages On,Deep Purple,1,0.99,0.99
341,18,Michelle Brooks,USA,2025-02-07 00:00:00,2025,02,834,When Love & Hate Collide,Rock,Vault: Def Leppard's Greatest Hits,Def Leppard,1,0.99,0.99
341,18,Michelle Brooks,USA,2025-02-07 00:00:00,2025,02,843,Otay,Jazz,Outbreak,Dennis Chambers,1,0.99,0.99
342,32,Aaron Mitchell,Canada,2025-02-15 00:00:00,2025,02,857,Álibi,Latin,Djavan Ao Vivo - Vol. 02,Djavan,1,0.99,0.99
343,33,Ellie Sullivan,Canada,2025-02-28 00:00:00,2025,02,858,Esquinas,Latin,Djavan Ao Vivo - Vol. 02,Djavan,1,0.99,0.99
343,33,Ellie Sullivan,Canada,2025-02-28 00:00:00,2025,02,859,Se...,Latin,Djavan Ao Vivo - Vol. 02,Djavan,1,0.99,0.99
344,35,Madalena Sampaio,Portugal,2025-02-28 00:00:00,2025,02,861,Lilás,Latin,Djavan Ao Vivo - Vol. 02,Djavan,1,0.99,0.99
344,35,Madalena Sampaio,Portugal,2025-02-28 00:00:00,2025,02,863,Um Amor Puro,Latin,Djavan Ao Vivo - Vol. 02,Djavan,1,0.99,0.99
345,37,Fynn Zimmermann,Germany,2025-03-01 00:00:00,2025,03,865,Nem Um Dia,Latin,Djavan Ao Vivo - Vol. 1,Djavan,1,0.99,0.99
345,37,Fynn Zimmermann,Germany,2025-03-01 00:00:00,2025,03,867,Açai,Latin,Djavan Ao Vivo - Vol. 1,Djavan,1,0.99,0.99
345,37,Fynn Zimmermann,Germany,2025-03-01 00:00:00,2025,03,869,Flor De Lis,Latin,Djavan Ao Vivo - Vol. 1,Djavan,1,0.99,0.99
345,37,Fynn Zimmermann,Germany,2025-03-01 00:00:00,2025,03,871,Azul,Latin,Djavan Ao Vivo - Vol. 1,Djavan,1,0.99,0.99
346,41,Marc Dubois,France,2025-03-02 00:00:00,2025,03,875,Acelerou,Latin,Djavan Ao Vivo - Vol. 1,Djavan,1,0.99,0.99
346,41,Marc Dubois,France,2025-03-02 00:00:00,2025,03,879,Atrás da Porta,Latin,Elis Regina-Minha História,Elis Regina,1,0.99,0.99
346,41,Marc Dubois,France,2025-03-02 00:00:00,2025,03,883,"Alô, Alô, Marciano",Latin,Elis Regina-Minha História,Elis Regina,1,0.99,0.99
346,41,Marc Dubois,France,2025-03-02 00:00:00,2025,03,887,As Aparências Enganam,Latin,Elis Regina-Minha História,Elis Regina,1,0.99,0.99
346,41,Marc Dubois,France,2025-03-02 00:00:00,2025,03,891,Layla,Blues,The Cream Of Clapton,Eric Clapton,1,0.99,0.99
346,41,Marc Dubois,France,2025-03-02 00:00:00,2025,03,895,Crossroads,Blues,The Cream Of Clapton,Eric Clapton,1,0.99,0.99
347,47,Lucas Mancini,Italy,2025-03-05 00:00:00,2025,03,901,After Midnight,Blues,The Cream Of Clapton,Eric Clapton,1,0.99,0.99
347,47,Lucas Mancini,Italy,2025-03-05 00:00:00,2025,03,907,Promises,Blues,The Cream Of Clapton,Eric Clapton,1,0.99,0.99
347,47,Lucas Mancini,Italy,2025-03-05 00:00:00,2025,03,913,Lonely Stranger,Blues,Unplugged,Eric Clapton,1,0.99,0.99
347,47,Lucas Mancini,Italy,2025-03-05 00:00:00,2025,03,919,San Francisco Bay Blues,Blues,Unplugged,Eric Clapton,1,0.99,0.99
347,47,Lucas Mancini,Italy,2025-03-05 00:00:00,2025,03,925,Last Cup Of Sorrow,Alternative & Punk,Album Of The Year,Faith No More,1,0.99,0.99
347,47,Lucas Mancini,Italy,2025-03-05 00:00:00,2025,03,931,Got That Feeling,Alternative & Punk,Album Of The Year,Faith No More,1,0.99,0.99
347,47,Lucas Mancini,Italy,2025-03-05 00:00:00,2025,03,937,Midlife Crisis,Alternative & Punk,Angel Dust,Faith No More,1,0.99,0.99
347,47,Lucas Mancini,Italy,2025-03-05 00:00:00,2025,03,943,Be Aggressive,Alternative & Punk,Angel Dust,Faith No More,1,0.99,0.99
347,47,Lucas Mancini,Italy,2025-03-05 00:00:00,2025,03,949,Get Out,Rock,King For A Day Fool For A Lifetime,Faith No More,1,0.99,0.99
348,56,Diego Gutiérrez,Argentina,2025-03-10 00:00:00,2025,03,958,Take This Bottle,Rock,King For A Day Fool For A Lifetime,Faith No More,1,0.99,0.99
348,56,Diego Gutiérrez,Argentina,2025-03-10 00:00:00,2025,03,967,Surprise! You're Dead!,Alternative & Punk,The Real Thing,Faith No More,1,0.99,0.99
348,56,Diego Gutiérrez,Argentina,2025-03-10 00:00:00,2025,03,976,Falamansa Song,Latin,Deixa Entrar,Falamansa,1,0.99,0.99
348,56,Diego Gutiérrez,Argentina,2025-03-10 00:00:00,2025,03,985,Medo De Escuro,Latin,Deixa Entrar,Falamansa,1,0.99,0.99
348,56,Diego Gutiérrez,Argentina,2025-03-10 00:00:00,2025,03,994,The Last Song,Rock,In Your Honor [Disc 1],Foo Fighters,1,0.99,0.99
348,56,Diego Gutiérrez,Argentina,2025-03-10 00:00:00,2025,03,1003,Friend Of A Friend,Rock,In Your Honor [Disc 2],Foo Fighters,1,0.99,0.99
348,56,Diego Gutiérrez,Argentina,2025-03-10 00:00:00,2025,03,1012,Times Like These,Alternative & Punk,One By One,Foo Fighters,1,0.99,0.99
348,56,Diego Gutiérrez,Argentina,2025-03-10 00:00:00,2025,03,1021,Monkey Wrench,Rock,The Colour And The Shape,Foo Fighters,1,0.99,0.99
348,56,Diego Gutiérrez,Argentina,2025-03-10 00:00:00,2025,03,1030,Everlong,Rock,The Colour And The Shape,Foo Fighters,1,0.99,0.99
348,56,Diego Gutiérrez,Argentina,2025-03-10 00:00:00,2025,03,1039,What Now My Love,Easy Listening,My Way: The Best Of Frank Sinatra [Disc 1],Frank Sinatra,1,0.99,0.99
348,56,Diego Gutiérrez,Argentina,2025-03-10 00:00:00,2025,03,1048,It Was A Very Good Year,Easy Listening,My Way: The Best Of Frank Sinatra [Disc 1],Frank Sinatra,1,0.99,0.99
348,56,Diego Gutiérrez,Argentina,2025-03-10 00:00:00,2025,03,1057,Entrando Na Sua (Intro),Latin,Roda De Funk,Funk Como Le Gusta,1,0.99,0.99
348,56,Diego Gutiérrez,Argentina,2025-03-10 00:00:00,2025,03,1066,Dujji,Latin,Roda De Funk,Funk Como Le Gusta,1,0.99,0.99
348,56,Diego Gutiérrez,Argentina,2025-03-10 00:00:00,2025,03,1075,Esperando Na Janela,Soundtrack,As Canções de Eu Tu Eles,Gilberto Gil,1,0.99,0.99
349,11,Alexandre Rocha,Brazil,2025-03-18 00:00:00,2025,03,1089,Is This Love (Live),Latin,Quanta Gente Veio Ver (Live),Gilberto Gil,1,0.99,0.99
350,12,Roberto Almeida,Brazil,2025-03-31 00:00:00,2025,03,1090,Stir It Up (Live),Latin,Quanta Gente Veio Ver (Live),Gilberto Gil,1,0.99,0.99
350,12,Roberto Almeida,Brazil,2025-03-31 00:00:00,2025,03,1091,Refavela (Live),Latin,Quanta Gente Veio Ver (Live),Gilberto Gil,1,0.99,0.99
351,14,Mark Philips,Canada,2025-03-31 00:00:00,2025,03,1093,Quanta (Live),Latin,Quanta Gente Veio Ver (Live),Gilberto Gil,1,0.99,0.99
351,14,Mark Philips,Canada,2025-03-31 00:00:00,2025,03,1095,Pela Internet (Live),Latin,Quanta Gente Veio Ver (Live),Gilberto Gil,1,0.99,0.99
352,16,Frank Harris,USA,2025-04-01 00:00:00,2025,04,1097,Opachorô (Live),Latin,Quanta Gente Veio Ver (Live),Gilberto Gil,1,0.99,0.99
352,16,Frank Harris,USA,2025-04-01 00:00:00,2025,04,1099,A Novidade (Live),Latin,Quanta Gente Veio Ver (Live),Gilberto Gil,1,0.99,0.99
352,16,Frank Harris,USA,2025-04-01 00:00:00,2025,04,1101,De Ouro E Marfim (Live),Latin,Quanta Gente Veio Ver (Live),Gilberto Gil,1,0.99,0.99
352,16,Frank Harris,USA,2025-04-01 00:00:00,2025,04,1103,Lamento De Carnaval,Jazz,Quanta Gente Veio ver--Bônus De Carnaval,Gilberto Gil,1,0.99,0.99
353,20,Dan Miller,USA,2025-04-02 00:00:00,2025,04,1107,Refazenda,Latin,Unplugged,Eric Clapton,1,0.99,0.99
353,20,Dan Miller,USA,2025-04-02 00:00:00,2025,04,1111,A Paz,Latin,Unplugged,Eric Clapton,1,0.99,0.99
353,20,Dan Miller,USA,2025-04-02 00:00:00,2025,04,1115,Tempo Rei,Latin,Unplugged,Eric Clapton,1,0.99,0.99
353,20,Dan Miller,USA,2025-04-02 00:00:00,2025,04,1119,Toda Menina Baiana,Latin,Unplugged,Eric Clapton,1,0.99,0.99
353,20,Dan Miller,USA,2025-04-02 00:00:00,2025,04,1123,Changes,Metal,Faceless,Godsmack,1,0.99,0.99
353,20,Dan Miller,USA,2025-04-02 00:00:00,2025,04,1127,I Fucking Hate You,Metal,Faceless,Godsmack,1,0.99,0.99
354,26,Richard Cunningham,USA,2025-04-05 00:00:00,2025,04,1133,American Idiot,Alternative & Punk,American Idiot,Green Day,1,0.99,0.99
354,26,Richard Cunningham,USA,2025-04-05 00:00:00,2025,04,1139,Give Me Novacaine,Alternative & Punk,American Idiot,Green Day,1,0.99,0.99
354,26,Richard Cunningham,USA,2025-04-05 00:00:00,2025,04,1145,Whatsername,Alternative & Punk,American Idiot,Green Day,1,0.99,0.99
354,26,Richard Cunningham,USA,2025-04-05 00:00:00,2025,04,1151,Paradise City,Rock,Appetite for Destruction,Guns N' Roses,1,0.99,0.99
354,26,Richard Cunningham,USA,2025-04-05 00:00:00,2025,04,1157,Rocket Queen,Rock,Appetite for Destruction,Guns N' Roses,1,0.99,0.99
354,26,Richard Cunningham,USA,2025-04-05 00:00:00,2025,04,1163,You Ain't the First,Rock,Use Your Illusion I,Guns N' Roses,1,0.99,0.99
354,26,Richard Cunningham,USA,2025-04-05 00:00:00,2025,04,1169,Garden of Eden,Rock,Use Your Illusion I,Guns N' Roses,1,0.99,0.99
354,26,Richard Cunningham,USA,2025-04-05 00:00:00,2025,04,1175,14 Years,Metal,Use Your Illusion II,Guns N' Roses,1,0.99,0.99
354,26,Richard Cunningham,USA,2025-04-05 00:00:00,2025,04,1181,Pretty Tied Up,Metal,Use Your Illusion II,Guns N' Roses,1,0.99,0.99
355,35,Madalena Sampaio,Portugal,2025-04-10 00:00:00,2025,04,1190,Magnetic Ocean,Jazz,Blue Moods,Incognito,1,0.99,0.99
355,35,Madalena Sampaio,Portugal,2025-04-10 00:00:00,2025,04,1199,She Wears Black,Jazz,Blue Moods,Incognito,1,0.99,0.99
355,35,Madalena Sampaio,Portugal,2025-04-10 00:00:00,2025,04,1208,For the Greater Good of God,Rock,A Matter of Life and Death,Iron Maiden,1,0.99,0.99
355,35,Madalena Sampaio,Portugal,2025-04-10 00:00:00,2025,04,1217,Where Eagles Dare,Metal,A Real Dead One,Iron Maiden,1,0.99,0.99
355,35,Madalena Sampaio,Portugal,2025-04-10 00:00:00,2025,04,1226,Can I Play With Madness,Metal,A Real Live One,Iron Maiden,1,0.99,0.99
355,35,Madalena Sampaio,Portugal,2025-04-10 00:00:00,2025,04,1235,The Wicker Man,Rock,Brave New World,Iron Maiden,1,0.99,0.99
355,35,Madalena Sampaio,Portugal,2025-04-10 00:00:00,2025,04,1244,The Thin Line Between Love & Hate,Rock,Brave New World,Iron Maiden,1,0.99,0.99
355,35,Madalena Sampaio,Portugal,2025-04-10 00:00:00,2025,04,1253,Face In The Sand,Heavy Metal,Dance Of Death,Iron Maiden,1,0.99,0.99
355,35,Madalena Sampaio,Portugal,2025-04-10 00:00:00,2025,04,1262,The Fugitive,Rock,Fear Of The Dark,Iron Maiden,1,0.99,0.99
355,35,Madalena Sampaio,Portugal,2025-04-10 00:00:00,2025,04,1271,04 - Running Free,Blues,Iron Maiden,Iron Maiden,1,0.99,0.99
355,35,Madalena Sampaio,Portugal,2025-04-10 00:00:00,2025,04,1280,Another Life,Heavy Metal,Killers,Iron Maiden,1,0.99,0.99
355,35,Madalena Sampaio,Portugal,2025-04-10 00:00:00,2025,04,1289,2 Minutes To Midnight,Metal,Live After Death,Iron Maiden,1,0.99,0.99
355,35,Madalena Sampaio,Portugal,2025-04-10 00:00:00,2025,04,1298,Run To The Hills,Metal,Live After Death,Iron Maiden,1,0.99,0.99
355,35,Madalena Sampaio,Portugal,2025-04-10 00:00:00,2025,04,1307,Wrathchild,Rock,Live At Donington 1992 (Disc 1),Iron Maiden,1,0.99,0.99
356,49,Stanisław Wójcik,Poland,2025-04-18 00:00:00,2025,04,1321,Hallowed Be Thy Name,Rock,Live At Donington 1992 (Disc 2),Iron Maiden,1,0.99,0.99
357,50,Enrique Muñoz,Spain,2025-05-01 00:00:00,2025,05,1322,The Trooper,Rock,Live At Donington 1992 (Disc 2),Iron Maiden,1,0.99,0.99
357,50,Enrique Muñoz,Spain,2025-05-01 00:00:00,2025,05,1323,Sanctuary,Rock,Live At Donington 1992 (Disc 2),Iron Maiden,1,0.99,0.99
358,52,Emma Jones,United Kingdom,2025-05-01 00:00:00,2025,05,1325,Tailgunner,Metal,No Prayer For The Dying,Iron Maiden,1,0.99,0.99
358,52,Emma Jones,United Kingdom,2025-05-01 00:00:00,2025,05,1327,No Prayer For The Dying,Metal,No Prayer For The Dying,Iron Maiden,1,0.99,0.99
359,54,Steve Murray,United Kingdom,2025-05-02 00:00:00,2025,05,1329,Fates Warning,Metal,No Prayer For The Dying,Iron Maiden,1,0.99,0.99
359,54,Steve Murray,United Kingdom,2025-05-02 00:00:00,2025,05,1331,Run Silent Run Deep,Metal,No Prayer For The Dying,Iron Maiden,1,0.99,0.99
359,54,Steve Murray,United Kingdom,2025-05-02 00:00:00,2025,05,1333,Bring Your Daughter... ...To The Slaughter,Metal,No Prayer For The Dying,Iron Maiden,1,0.99,0.99
359,54,Steve Murray,United Kingdom,2025-05-02 00:00:00,2025,05,1335,Where Eagles Dare,Metal,Piece Of Mind,Iron Maiden,1,0.99,0.99
360,58,Manoj Pareek,India,2025-05-03 00:00:00,2025,05,1339,The Trooper,Metal,Piece Of Mind,Iron Maiden,1,0.99,0.99
360,58,Manoj Pareek,India,2025-05-03 00:00:00,2025,05,1343,To Tame A Land,Metal,Piece Of Mind,Iron Maiden,1,0.99,0.99
360,58,Manoj Pareek,India,2025-05-03 00:00:00,2025,05,1347,Flash of The Blade,Metal,Powerslave,Iron Maiden,1,0.99,0.99
360,58,Manoj Pareek,India,2025-05-03 00:00:00,2025,05,1351,Rime of the Ancient Mariner,Metal,Powerslave,Iron Maiden,1,0.99,0.99
360,58,Manoj Pareek,India,2025-05-03 00:00:00,2025,05,1355,Brave New World,Metal,Rock In Rio [CD1],Iron Maiden,1,0.99,0.99
360,58,Manoj Pareek,India,2025-05-03 00:00:00,2025,05,1359,Sign Of The Cross,Metal,Rock In Rio [CD1],Iron Maiden,1,0.99,0.99
361,5,František Wichterlová,Czech Republic,2025-05-06 00:00:00,2025,05,1365,Fear Of The Dark,Rock,Rock In Rio [CD2],Iron Maiden,1,0.99,0.99
361,5,František Wichterlová,Czech Republic,2025-05-06 00:00:00,2025,05,1371,Moonchild,Metal,Seventh Son of a Seventh Son,Iron Maiden,1,0.99,0.99
361,5,František Wichterlová,Czech Republic,2025-05-06 00:00:00,2025,05,1377,The Clairvoyant,Metal,Seventh Son of a Seventh Son,Iron Maiden,1,0.99,0.99
361,5,František Wichterlová,Czech Republic,2025-05-06 00:00:00,2025,05,1383,Stranger in a Strange Land,Metal,Somewhere in Time,Iron Maiden,1,0.99,0.99
361,5,František Wichterlová,Czech Republic,2025-05-06 00:00:00,2025,05,1389,Gangland,Metal,The Number of The Beast,Iron Maiden,1,0.99,0.99
361,5,František Wichterlová,Czech Republic,2025-05-06 00:00:00,2025,05,1395,Sign Of The Cross,Rock,The X Factor,Iron Maiden,1,0.99,0.99
361,5,František Wichterlová,Czech Republic,2025-05-06 00:00:00,2025,05,1401,Judgement Of Heaven,Rock,The X Factor,Iron Maiden,1,0.99,0.99
361,5,František Wichterlová,Czech Republic,2025-05-06 00:00:00,2025,05,1407,The Angel And The Gambler,Rock,Virtual XI,Iron Maiden,1,0.99,0.99
361,5,František Wichterlová,Czech Republic,2025-05-06 00:00:00,2025,05,1413,Como Estais Amigos,Rock,Virtual XI,Iron Maiden,1,0.99,0.99
362,14,Mark Philips,Canada,2025-05-11 00:00:00,2025,05,1422,"Say It Loud, I'm Black And I'm Proud Pt.1",R&B/Soul,Sex Machine,James Brown,1,0.99,0.99
362,14,Mark Philips,Canada,2025-05-11 00:00:00,2025,05,1431,I'm Real,R&B/Soul,Sex Machine,James Brown,1,0.99,0.99
362,14,Mark Philips,Canada,2025-05-11 00:00:00,2025,05,1440,"Whatever It Is, I Just Can't Stop",Rock,Emergency On Planet Earth,Jamiroquai,1,0.99,0.99
362,14,Mark Philips,Canada,2025-05-11 00:00:00,2025,05,1449,Destitute Illusions,R&B/Soul,Synkronized,Jamiroquai,1,0.99,0.99
362,14,Mark Philips,Canada,2025-05-11 00:00:00,2025,05,1458,Light Years,Electronica/Dance,The Return Of The Space Cowboy,Jamiroquai,1,0.99,0.99
362,14,Mark Philips,Canada,2025-05-11 00:00:00,2025,05,1467,Are You Gonna Be My Girl,Alternative & Punk,Get Born,JET,1,0.99,0.99
362,14,Mark Philips,Canada,2025-05-11 00:00:00,2025,05,1476,Take It Or Leave It,Alternative & Punk,Get Born,JET,1,0.99,0.99
362,14,Mark Philips,Canada,2025-05-11 00:00:00,2025,05,1485,May This Be Love,Rock,Are You Experienced?,Jimi Hendrix,1,0.99,0.99
362,14,Mark Philips,Canada,2025-05-11 00:00:00,2025,05,1494,The Wind Cries Mary,Rock,Are You Experienced?,Jimi Hendrix,1,0.99,0.99
362,14,Mark Philips,Canada,2025-05-11 00:00:00,2025,05,1503,Lords of Karma,Rock,Surfing with the Alien (Remastered),Joe Satriani,1,0.99,0.99
362,14,Mark Philips,Canada,2025-05-11 00:00:00,2025,05,1512,Os Alquimistas Estão Chegando,Latin,Jorge Ben Jor 25 Anos,Jorge Ben,1,0.99,0.99
362,14,Mark Philips,Canada,2025-05-11 00:00:00,2025,05,1521,As Dores do Mundo,Latin,Jota Quest-1995,Jota Quest,1,0.99,0.99
362,14,Mark Philips,Canada,2025-05-11 00:00:00,2025,05,1530,Sem Sentido,Latin,Jota Quest-1995,Jota Quest,1,0.99,0.99
362,14,Mark Philips,Canada,2025-05-11 00:00:00,2025,05,1539,Equinocio,World,Cafezinho,João Suplicy,1,0.99,0.99
363,28,Julia Barnett,USA,2025-05-19 00:00:00,2025,05,1553,You've Got Another Thing Comin',Metal,Living After Midnight,Judas Priest,1,0.99,0.99
364,29,Robert Brown,Canada,2025-06-01 00:00:00,2025,06,1554,Turbo Lover,Metal,Living After Midnight,Judas Priest,1,0.99,0.99
364,29,Robert Brown,Canada,2025-06-01 00:00:00,2025,06,1555,Freewheel Burning,Metal,Living After Midnight,Judas Priest,1,0.99,0.99
365,31,Martha Silk,Canada,2025-06-01 00:00:00,2025,06,1557,Metal Meltdown,Metal,Living After Midnight,Judas Priest,1,0.99,0.99
365,31,Martha Silk,Canada,2025-06-01 00:00:00,2025,06,1559,Diamonds And Rust (Live),Metal,Living After Midnight,Judas Priest,1,0.99,0.99
366,33,Ellie Sullivan,Canada,2025-06-02 00:00:00,2025,06,1561,Tyrant (Live),Metal,Living After Midnight,Judas Priest,1,0.99,0.99
366,33,Ellie Sullivan,Canada,2025-06-02 00:00:00,2025,06,1563,Plaster Caster,Rock,Unplugged [Live],Kiss,1,0.99,0.99
366,33,Ellie Sullivan,Canada,2025-06-02 00:00:00,2025,06,1565,Do You Love Me,Rock,Unplugged [Live],Kiss,1,0.99,0.99
366,33,Ellie Sullivan,Canada,2025-06-02 00:00:00,2025,06,1567,Sure Know Something,Rock,Unplugged [Live],Kiss,1,0.99,0.99
367,37,Fynn Zimmermann,Germany,2025-06-03 00:00:00,2025,06,1571,I Still Love You,Rock,Unplugged [Live],Kiss,1,0.99,0.99
367,37,Fynn Zimmermann,Germany,2025-06-03 00:00:00,2025,06,1575,Nothin' To Lose,Rock,Unplugged [Live],Kiss,1,0.99,0.99
367,37,Fynn Zimmermann,Germany,2025-06-03 00:00:00,2025,06,1579,Since I've Been Loving You,Rock,BBC Sessions [Disc 2] [Live],Led Zeppelin,1,0.99,0.99
367,37,Fynn Zimmermann,Germany,2025-06-03 00:00:00,2025,06,1583,Going To California,Rock,BBC Sessions [Disc 2] [Live],Led Zeppelin,1,0.99,0.99
367,37,Fynn Zimmermann,Germany,2025-06-03 00:00:00,2025,06,1587,We're Gonna Groove,Rock,Coda,Led Zeppelin,1,0.99,0.99
367,37,Fynn Zimmermann,Germany,2025-06-03 00:00:00,2025,06,1591,Ozone Baby,Rock,Coda,Led Zeppelin,1,0.99,0.99
368,43,Isabelle Mercier,France,2025-06-06 00:00:00,2025,06,1597,Over The Hills And Far Away,Rock,Houses Of The Holy,Led Zeppelin,1,0.99,0.99
368,43,Isabelle Mercier,France,2025-06-06 00:00:00,2025,06,1603,In The Evening,Rock,In Through The Out Door,Led Zeppelin,1,0.99,0.99
368,43,Isabelle Mercier,France,2025-06-06 00:00:00,2025,06,1609,I'm Gonna Crawl,Rock,In Through The Out Door,Led Zeppelin,1,0.99,0.99
